service_type,service_id,num_instances,num_fan_out_reg,num_fan_in_reg,num_fan_out_ill,num_fan_in_ill,num_fan_in_all,num_fan_out_all
illfitting,15434,34,6,7,0,0,7,6
illfitting,15435,34,3,1,0,0,1,3
illfitting,15436,34,3,6,0,0,6,3
illfitting,15437,57,5,7,0,0,7,5
illfitting,15438,24,4,5,0,0,5,4
illfitting,15439,34,4,4,0,0,4,4
illfitting,15440,34,4,4,0,0,4,4
illfitting,15441,34,4,4,0,0,4,4
illfitting,15442,34,4,3,0,0,3,4
illfitting,15443,34,3,3,0,0,3,3
illfitting,15444,30,7,3,0,0,3,7
illfitting,15445,34,4,3,0,0,3,4
illfitting,15446,34,5,3,0,0,3,5
illfitting,15447,34,4,4,0,0,4,4
illfitting,15448,34,5,4,0,0,4,5
illfitting,15449,34,4,10,0,0,10,4
illfitting,15450,34,3,10,0,0,10,3
illfitting,15451,34,4,4,0,0,4,4
illfitting,15452,34,3,3,0,0,3,3
illfitting,15453,34,3,7,0,0,7,3
illfitting,15454,34,2,2,0,0,2,2
illfitting,15455,34,3,1,0,0,1,3
illfitting,15456,34,4,0,0,0,0,4
illfitting,15457,61,5,2,0,0,2,5
illfitting,15458,34,3,0,0,0,0,3
illfitting,15459,34,3,0,0,0,0,3
illfitting,15460,34,3,0,0,0,0,3
illfitting,15461,34,2,0,0,0,0,2
illfitting,15462,34,3,4,0,0,4,3
illfitting,15463,34,3,0,0,0,0,3
illfitting,15464,34,3,0,0,0,0,3
illfitting,15465,34,4,3,0,0,3,4
illfitting,15466,34,3,2,0,0,2,3
illfitting,15467,34,2,0,0,0,0,2
illfitting,15468,34,3,4,0,0,4,3
illfitting,15469,35,3,9,0,0,9,3
illfitting,15470,34,3,0,0,0,0,3
illfitting,15471,34,3,3,0,0,3,3
illfitting,15472,34,3,2,0,0,2,3
illfitting,15473,34,4,0,0,0,0,4
illfitting,15474,34,2,6,0,0,6,2
illfitting,15475,34,4,2,0,0,2,4
illfitting,15476,34,2,0,0,0,0,2
illfitting,15477,34,3,0,0,0,0,3
illfitting,15478,34,3,0,0,0,0,3
illfitting,15479,34,2,0,0,0,0,2
illfitting,15480,34,2,10,0,0,10,2
illfitting,15481,34,2,0,0,0,0,2
illfitting,15482,34,3,0,0,0,0,3
illfitting,15483,34,2,0,0,0,0,2
illfitting,15484,34,2,2,0,0,2,2
illfitting,15485,34,4,0,0,0,0,4
illfitting,15486,34,3,16,0,0,16,3
illfitting,15487,34,3,0,0,0,0,3
illfitting,15488,34,3,0,0,0,0,3
illfitting,15489,34,3,0,0,0,0,3
illfitting,15490,34,3,3,0,0,3,3
illfitting,15491,34,2,0,0,0,0,2
illfitting,15492,34,3,0,0,0,0,3
illfitting,15493,34,4,0,0,0,0,4
illfitting,15494,34,2,0,0,0,0,2
illfitting,15495,34,4,1,0,0,1,4
illfitting,15496,34,3,0,0,0,0,3
illfitting,15497,34,3,0,0,0,0,3
illfitting,15498,34,3,1,0,0,1,3
illfitting,15499,34,3,6,0,0,6,3
illfitting,15500,34,2,4,0,0,4,2
illfitting,15501,34,4,2,0,0,2,4
illfitting,15502,34,3,9,0,0,9,3
illfitting,15503,34,3,5,0,0,5,3
illfitting,15504,34,2,0,0,0,0,2
illfitting,15505,34,3,0,0,0,0,3
illfitting,15506,34,3,2,0,0,2,3
illfitting,15507,34,3,7,0,0,7,3
illfitting,15508,34,4,0,0,0,0,4
illfitting,15509,34,3,0,0,0,0,3
illfitting,15510,40,3,2,0,0,2,3
illfitting,15511,34,3,0,0,0,0,3
illfitting,15512,34,3,0,0,0,0,3
illfitting,15513,34,3,0,0,0,0,3
illfitting,15514,34,4,2,0,0,2,4
illfitting,15515,34,4,2,0,0,2,4
illfitting,15516,34,3,0,0,0,0,3
illfitting,15517,34,4,0,0,0,0,4
illfitting,15518,34,3,2,0,0,2,3
illfitting,15519,34,3,0,0,0,0,3
illfitting,15520,34,4,0,0,0,0,4
illfitting,15521,34,3,0,0,0,0,3
illfitting,15522,34,3,0,0,0,0,3
illfitting,15523,34,3,0,0,0,0,3
illfitting,15524,34,3,0,0,0,0,3
illfitting,15525,34,3,3,0,0,3,3
illfitting,15526,34,4,0,0,0,0,4
illfitting,15527,34,3,2,0,0,2,3
illfitting,15528,34,5,0,0,0,0,5
illfitting,15529,34,3,0,0,0,0,3
illfitting,15530,34,4,0,0,0,0,4
illfitting,15531,34,3,0,0,0,0,3
illfitting,15532,34,3,0,0,0,0,3
illfitting,15533,34,4,2,0,0,2,4
illfitting,15534,34,2,2,0,0,2,2
illfitting,15535,34,3,0,0,0,0,3
illfitting,15536,34,4,16,0,0,16,4
illfitting,15537,34,3,0,0,0,0,3
illfitting,15538,34,3,0,0,0,0,3
illfitting,15539,34,3,0,0,0,0,3
illfitting,15540,34,3,3,0,0,3,3
illfitting,15541,34,3,0,0,0,0,3
illfitting,15542,34,4,0,0,0,0,4
illfitting,15543,34,3,0,0,0,0,3
illfitting,15544,34,3,3,0,0,3,3
illfitting,15545,34,3,0,0,0,0,3
illfitting,15546,34,3,0,0,0,0,3
illfitting,15547,34,3,8,0,0,8,3
illfitting,15548,34,3,0,0,0,0,3
illfitting,15549,34,3,0,0,0,0,3
illfitting,15550,34,3,0,0,0,0,3
illfitting,15551,34,4,3,0,0,3,4
illfitting,15552,34,5,2,0,0,2,5
illfitting,15553,65,5,4,0,0,4,5
illfitting,15554,82,5,4,0,0,4,5
illfitting,15555,93,5,4,0,0,4,5
illfitting,15556,81,5,5,0,0,5,5
illfitting,15557,52,4,5,0,0,5,4
illfitting,15558,71,5,5,0,0,5,5
illfitting,15559,83,5,4,0,0,4,5
illfitting,15560,73,4,4,0,0,4,4
illfitting,15561,34,3,2,0,0,2,3
illfitting,15562,34,3,2,0,0,2,3
illfitting,15563,34,4,2,0,0,2,4
illfitting,15564,34,4,9,0,0,9,4
illfitting,15565,34,3,10,0,0,10,3
illfitting,15566,34,2,9,0,0,9,2
illfitting,15567,34,3,9,0,0,9,3
illfitting,15568,34,2,9,0,0,9,2
illfitting,15569,34,4,9,0,0,9,4
illfitting,15570,34,3,9,0,0,9,3
illfitting,15571,34,4,8,0,0,8,4
illfitting,15572,34,4,9,0,0,9,4
illfitting,15573,34,3,9,0,0,9,3
illfitting,15574,34,3,9,0,0,9,3
illfitting,15575,34,3,3,0,0,3,3
illfitting,15576,34,3,5,0,0,5,3
illfitting,15577,34,4,3,0,0,3,4
illfitting,15578,34,3,5,0,0,5,3
illfitting,15579,34,3,5,0,0,5,3
illfitting,15580,34,3,4,0,0,4,3
illfitting,15581,35,3,4,0,0,4,3
illfitting,15582,34,3,4,0,0,4,3
illfitting,15583,34,4,5,0,0,5,4
illfitting,15584,34,3,5,0,0,5,3
illfitting,15585,34,2,0,0,0,0,2
illfitting,15586,34,5,0,0,0,0,5
illfitting,15587,34,3,3,0,0,3,3
illfitting,15588,34,3,3,0,0,3,3
illfitting,15589,34,3,0,0,0,0,3
illfitting,15590,34,3,0,0,0,0,3
illfitting,15591,34,3,3,0,0,3,3
illfitting,15592,34,3,0,0,0,0,3
illfitting,15593,34,4,0,0,0,0,4
illfitting,15594,34,4,0,0,0,0,4
illfitting,15595,34,4,0,0,0,0,4
illfitting,15596,34,3,0,0,0,0,3
illfitting,15597,34,3,0,0,0,0,3
illfitting,15598,34,4,3,0,0,3,4
illfitting,15599,34,3,0,0,0,0,3
illfitting,15600,34,3,3,0,0,3,3
illfitting,15601,34,3,0,0,0,0,3
illfitting,15602,34,3,1,0,0,1,3
illfitting,15603,34,3,3,0,0,3,3
illfitting,15604,34,4,2,0,0,2,4
illfitting,15605,34,3,0,0,0,0,3
illfitting,15606,34,3,0,0,0,0,3
illfitting,15607,34,3,0,0,0,0,3
illfitting,15608,34,3,0,0,0,0,3
illfitting,15609,35,3,2,0,0,2,3
illfitting,15610,35,3,2,0,0,2,3
illfitting,15611,37,2,2,0,0,2,2
illfitting,15612,34,3,2,0,0,2,3
illfitting,15613,34,4,5,0,0,5,4
illfitting,15614,34,2,3,0,0,3,2
illfitting,15615,34,2,3,0,0,3,2
illfitting,15616,34,2,3,0,0,3,2
illfitting,15617,34,2,3,0,0,3,2
illfitting,15618,34,2,3,0,0,3,2
illfitting,15619,34,2,3,0,0,3,2
illfitting,15620,34,3,3,0,0,3,3
illfitting,15621,34,2,3,0,0,3,2
illfitting,15622,34,3,3,0,0,3,3
illfitting,15623,34,2,3,0,0,3,2
illfitting,15624,34,2,3,0,0,3,2
illfitting,15625,34,3,3,0,0,3,3
illfitting,15626,34,3,3,0,0,3,3
illfitting,15627,34,3,3,0,0,3,3
illfitting,15628,34,3,3,0,0,3,3
illfitting,15629,34,2,3,0,0,3,2
illfitting,15630,34,2,3,0,0,3,2
illfitting,15631,34,2,3,0,0,3,2
illfitting,15632,36,1,21,0,0,21,1
illfitting,15633,34,2,24,0,0,24,2
illfitting,15634,34,3,23,0,0,23,3
illfitting,15635,34,1,21,0,0,21,1
illfitting,15636,34,2,22,0,0,22,2
illfitting,15637,34,2,22,0,0,22,2
illfitting,15638,34,3,22,0,0,22,3
illfitting,15639,34,1,10,0,0,10,1
illfitting,15640,34,2,10,0,0,10,2
illfitting,15641,34,3,9,0,0,9,3
illfitting,15642,34,1,9,0,0,9,1
illfitting,15643,34,3,9,0,0,9,3
illfitting,15644,36,3,9,0,0,9,3
illfitting,15645,34,3,10,0,0,10,3
illfitting,15646,34,2,9,0,0,9,2
illfitting,15647,34,2,9,0,0,9,2
illfitting,15648,34,3,10,0,0,10,3
illfitting,15649,34,2,9,0,0,9,2
illfitting,15650,34,2,9,0,0,9,2
illfitting,15651,34,2,3,0,0,3,2
illfitting,15652,34,2,3,0,0,3,2
illfitting,15653,34,3,3,0,0,3,3
illfitting,15654,34,1,0,0,0,0,1
illfitting,15655,34,2,3,0,0,3,2
illfitting,15656,34,3,0,0,0,0,3
illfitting,15657,34,2,3,0,0,3,2
illfitting,15658,34,3,3,0,0,3,3
illfitting,15659,34,2,3,0,0,3,2
illfitting,15660,34,2,3,0,0,3,2
illfitting,15661,34,2,3,0,0,3,2
illfitting,15662,34,2,3,0,0,3,2
illfitting,15663,34,3,5,0,0,5,3
illfitting,15664,34,1,3,0,0,3,1
illfitting,15665,34,3,3,0,0,3,3
illfitting,15666,34,3,3,0,0,3,3
illfitting,15667,34,1,0,0,0,0,1
illfitting,15668,34,2,0,0,0,0,2
illfitting,15669,34,2,3,0,0,3,2
illfitting,15670,34,3,0,0,0,0,3
illfitting,15671,34,2,3,0,0,3,2
illfitting,15672,34,2,3,0,0,3,2
illfitting,15673,34,2,0,0,0,0,2
illfitting,15674,34,2,0,0,0,0,2
illfitting,15675,34,2,3,0,0,3,2
illfitting,15676,34,2,3,0,0,3,2
illfitting,15677,34,2,12,0,0,12,2
illfitting,15678,34,2,16,0,0,16,2
illfitting,15679,35,3,9,0,0,9,3
illfitting,15680,34,2,11,0,0,11,2
illfitting,15681,36,3,12,0,0,12,3
illfitting,15682,34,2,13,0,0,13,2
illfitting,15683,42,5,13,0,0,13,5
illfitting,15684,34,3,12,0,0,12,3
illfitting,15685,45,6,3,0,0,3,6
illfitting,15686,423,6,1,0,0,1,6
illfitting,15687,34,1,4,0,0,4,1
illfitting,15688,34,2,4,0,0,4,2
illfitting,15689,34,2,4,0,0,4,2
illfitting,15690,34,1,4,0,0,4,1
illfitting,15691,34,2,4,0,0,4,2
illfitting,15692,34,3,4,0,0,4,3
illfitting,15693,34,2,4,0,0,4,2
illfitting,15694,34,3,0,0,0,0,3
illfitting,15695,34,3,4,0,0,4,3
illfitting,15696,34,2,0,0,0,0,2
illfitting,15697,34,3,4,0,0,4,3
illfitting,15698,34,3,7,0,0,7,3
illfitting,15699,34,2,8,0,0,8,2
illfitting,15700,34,3,16,0,0,16,3
illfitting,15701,34,2,11,0,0,11,2
illfitting,15702,34,3,14,0,0,14,3
illfitting,15703,37,4,15,0,0,15,4
illfitting,15704,34,2,17,0,0,17,2
illfitting,15705,30,6,20,0,0,20,6
illfitting,15706,30,4,13,0,0,13,4
illfitting,15707,34,2,0,0,0,0,2
illfitting,15708,45,4,8,0,0,8,4
illfitting,15709,83,9,3,1,1,4,10
illfitting,15710,12,5,5,0,0,5,5
illfitting,15711,12,6,5,0,0,5,6
illfitting,15712,16,6,3,0,0,3,6
illfitting,15713,12,3,3,0,0,3,3
illfitting,15714,31,3,5,0,0,5,3
illfitting,15715,15,4,5,0,0,5,4
illfitting,15716,34,2,0,0,0,0,2
illfitting,15717,34,5,11,0,0,11,5
illfitting,15718,34,5,12,0,0,12,5
illfitting,15719,34,1,23,0,0,23,1
illfitting,15720,34,2,21,0,0,21,2
illfitting,15721,34,3,22,0,0,22,3
illfitting,15722,34,3,20,0,0,20,3
illfitting,15723,34,2,21,0,0,21,2
illfitting,15724,34,2,21,0,0,21,2
illfitting,15725,39,3,22,0,0,22,3
illfitting,15726,34,1,7,0,0,7,1
illfitting,15727,37,3,24,0,0,24,3
illfitting,15728,39,3,23,0,0,23,3
illfitting,15729,34,1,6,0,0,6,1
illfitting,15730,17,5,0,0,0,0,5
illfitting,15731,34,3,0,0,0,0,3
illfitting,15732,34,4,0,0,1,1,4
illfitting,15733,34,5,0,0,1,1,5
illfitting,15734,34,4,0,0,1,1,4
illfitting,15735,34,3,7,6,0,7,9
illfitting,15736,34,4,0,0,1,1,4
illfitting,15737,34,6,0,0,1,1,6
illfitting,15738,34,3,0,0,1,1,3
illfitting,15739,34,3,0,0,1,1,3
illfitting,15740,34,3,0,0,1,1,3
illfitting,15741,34,4,0,0,1,1,4
illfitting,15742,6403,9,11,8,0,11,17
illfitting,15743,571,11,3,0,1,4,11
illfitting,15744,574,11,3,0,1,4,11
illfitting,15745,562,8,4,0,1,5,8
illfitting,15746,570,10,4,0,1,5,10
illfitting,15747,195,7,3,0,1,4,7
illfitting,15748,207,9,4,0,1,5,9
illfitting,15749,109,8,3,0,1,4,8
illfitting,15750,111,7,3,0,1,4,7
illfitting,15751,69,6,9,6,0,9,12
illfitting,15752,34,7,3,0,1,4,7
illfitting,15753,34,7,1,1,2,3,8
illfitting,15754,34,7,2,0,1,3,7
illfitting,15755,34,7,1,0,1,2,7
illfitting,15756,34,6,2,0,1,3,6
illfitting,15757,34,7,2,0,1,3,7
illfitting,15758,85,5,8,0,0,8,5
illfitting,15759,71,3,7,0,0,7,3
illfitting,15760,270,8,10,6,0,10,14
illfitting,15761,34,6,0,1,2,2,7
illfitting,15762,34,7,0,0,1,1,7
illfitting,15763,34,7,0,0,1,1,7
illfitting,15764,34,8,0,0,1,1,8
illfitting,15765,34,7,0,0,1,1,7
illfitting,15766,34,7,0,0,1,1,7
illfitting,15767,259,6,10,6,0,10,12
illfitting,15768,34,6,0,0,1,1,6
illfitting,15769,34,6,0,0,1,1,6
illfitting,15770,34,7,0,0,1,1,7
illfitting,15771,34,6,0,0,1,1,6
illfitting,15772,34,7,0,0,1,1,7
illfitting,15773,34,7,0,0,1,1,7
illfitting,15774,77,6,8,6,0,8,12
illfitting,15775,34,8,1,0,1,2,8
illfitting,15776,34,8,0,0,1,1,8
illfitting,15777,34,6,0,0,1,1,6
illfitting,15778,34,7,0,0,1,1,7
illfitting,15779,34,8,0,0,1,1,8
illfitting,15780,34,8,0,0,1,1,8
illfitting,15781,47,7,9,3,0,9,10
illfitting,15782,47,6,9,3,0,9,9
illfitting,15783,34,8,0,0,1,1,8
illfitting,15784,34,6,0,0,1,1,6
illfitting,15785,34,7,0,0,1,1,7
illfitting,15786,34,8,0,0,1,1,8
illfitting,15787,34,6,0,0,1,1,6
illfitting,15788,34,8,0,0,1,1,8
illfitting,15789,61,7,9,6,0,9,13
illfitting,15790,34,8,2,0,1,3,8
illfitting,15791,34,5,2,0,1,3,5
illfitting,15792,34,7,2,0,1,3,7
illfitting,15793,34,7,2,0,1,3,7
illfitting,15794,34,7,2,0,1,3,7
illfitting,15795,34,7,2,0,1,3,7
illfitting,15796,85,6,10,12,0,10,18
illfitting,15797,51,7,2,0,1,3,7
illfitting,15798,51,6,1,0,1,2,6
illfitting,15799,51,7,2,0,1,3,7
illfitting,15800,51,7,2,0,1,3,7
illfitting,15801,51,6,2,0,1,3,6
illfitting,15802,51,6,1,0,1,2,6
illfitting,15803,51,5,2,0,1,3,5
illfitting,15804,51,6,1,0,1,2,6
illfitting,15805,51,6,2,0,1,3,6
illfitting,15806,51,7,1,0,1,2,7
illfitting,15807,51,5,2,0,1,3,5
illfitting,15808,51,6,1,0,1,2,6
illfitting,15809,85,6,10,14,0,10,20
illfitting,15810,51,7,0,0,1,1,7
illfitting,15811,51,6,2,0,1,3,6
illfitting,15812,51,9,0,0,1,1,9
illfitting,15813,51,7,1,0,1,2,7
illfitting,15814,51,6,0,0,1,1,6
illfitting,15815,51,6,1,0,1,2,6
illfitting,15816,51,6,0,0,1,1,6
illfitting,15817,51,7,1,0,1,2,7
illfitting,15818,51,7,0,0,1,1,7
illfitting,15819,51,9,1,0,1,2,9
illfitting,15820,51,6,0,0,1,1,6
illfitting,15821,51,6,1,0,1,2,6
illfitting,15822,34,6,0,0,1,1,6
illfitting,15823,34,6,1,0,1,2,6
illfitting,15824,85,5,9,12,0,9,17
illfitting,15825,20,4,9,0,0,9,4
illfitting,15826,118,11,4,1,1,5,12
illfitting,15827,124,10,4,1,1,5,11
illfitting,15828,127,10,4,1,1,5,11
illfitting,15829,16,8,4,0,0,4,8
illfitting,15830,16,4,4,0,0,4,4
illfitting,15831,16,4,4,0,0,4,4
illfitting,15832,16,5,4,0,0,4,5
illfitting,15833,16,6,4,0,0,4,6
illfitting,15834,115,11,4,1,1,5,12
illfitting,15835,16,3,4,0,0,4,3
illfitting,15836,16,5,4,0,0,4,5
illfitting,15837,17,6,5,0,0,5,6
illfitting,15838,16,4,3,0,0,3,4
illfitting,15839,16,4,3,0,0,3,4
illfitting,15840,16,4,3,0,0,3,4
illfitting,15841,16,3,3,0,0,3,3
illfitting,15842,16,3,3,0,0,3,3
illfitting,15843,17,7,5,0,0,5,7
illfitting,15844,20,5,5,0,0,5,5
illfitting,15845,20,4,4,0,0,4,4
illfitting,15846,21,4,4,0,0,4,4
illfitting,15847,20,5,4,0,0,4,5
illfitting,15848,21,4,4,0,0,4,4
illfitting,15849,23,5,4,0,0,4,5
illfitting,15850,18,7,5,0,0,5,7
illfitting,15851,16,4,3,0,0,3,4
illfitting,15852,16,7,4,0,0,4,7
illfitting,15853,19,7,4,0,0,4,7
illfitting,15854,19,5,5,0,0,5,5
illfitting,15855,18,5,5,0,0,5,5
illfitting,15856,16,3,3,0,0,3,3
illfitting,15857,16,4,3,0,0,3,4
illfitting,15858,16,4,5,0,0,5,4
illfitting,15859,16,4,0,0,0,0,4
illfitting,15860,16,4,2,0,0,2,4
illfitting,15861,16,4,3,0,0,3,4
illfitting,15862,16,3,3,0,0,3,3
illfitting,15863,16,3,3,0,0,3,3
illfitting,15864,16,4,3,0,0,3,4
illfitting,15865,17,3,5,0,0,5,3
illfitting,15866,16,4,5,0,0,5,4
illfitting,15867,16,4,3,0,0,3,4
illfitting,15868,21,5,5,0,0,5,5
illfitting,15869,16,6,4,0,0,4,6
illfitting,15870,28,8,6,0,0,6,8
illfitting,15871,18,6,3,0,0,3,6
illfitting,15872,20,5,3,0,0,3,5
illfitting,15873,19,6,3,0,0,3,6
illfitting,15874,18,5,3,0,0,3,5
illfitting,15875,18,5,5,0,0,5,5
illfitting,15876,19,6,5,0,0,5,6
illfitting,15877,19,5,5,0,0,5,5
illfitting,15878,17,6,5,0,0,5,6
illfitting,15879,19,7,5,0,0,5,7
illfitting,15880,18,6,5,0,0,5,6
illfitting,15881,16,3,5,0,0,5,3
illfitting,15882,32,9,5,1,1,6,10
illfitting,15883,21,4,4,0,0,4,4
illfitting,15884,21,8,4,0,0,4,8
illfitting,15885,17,4,5,0,0,5,4
illfitting,15886,24,8,4,1,1,5,9
illfitting,15887,25,6,4,0,0,4,6
illfitting,15888,20,9,4,0,0,4,9
illfitting,15889,19,8,5,0,0,5,8
illfitting,15890,23,6,4,0,0,4,6
illfitting,15891,16,4,3,0,0,3,4
illfitting,15892,16,4,3,0,0,3,4
illfitting,15893,16,3,3,0,0,3,3
illfitting,15894,16,3,3,0,0,3,3
illfitting,15895,16,3,3,0,0,3,3
illfitting,15896,64,9,4,1,1,5,10
illfitting,15897,52,11,3,1,1,4,12
illfitting,15898,21,7,4,0,0,4,7
illfitting,15899,21,7,4,0,0,4,7
illfitting,15900,22,6,5,0,0,5,6
illfitting,15901,21,6,4,0,0,4,6
illfitting,15902,23,7,4,0,0,4,7
illfitting,15903,22,6,4,0,0,4,6
illfitting,15904,22,7,4,0,0,4,7
illfitting,15905,22,9,5,0,0,5,9
illfitting,15906,22,4,4,0,0,4,4
illfitting,15907,22,7,4,0,0,4,7
illfitting,15908,21,5,4,0,0,4,5
illfitting,15909,21,6,4,0,0,4,6
illfitting,15910,19,4,4,0,0,4,4
illfitting,15911,20,6,5,0,0,5,6
illfitting,15912,23,6,5,0,0,5,6
illfitting,15913,16,4,9,0,0,9,4
illfitting,15914,16,4,4,0,0,4,4
illfitting,15915,16,3,0,0,0,0,3
illfitting,15916,16,3,0,0,0,0,3
illfitting,15917,16,3,0,0,0,0,3
illfitting,15918,16,3,0,0,0,0,3
illfitting,15919,16,3,0,0,0,0,3
illfitting,15920,16,5,3,0,0,3,5
illfitting,15921,16,6,5,0,0,5,6
illfitting,15922,33,9,5,0,0,5,9
illfitting,15923,23,5,4,0,0,4,5
illfitting,15924,16,4,2,0,0,2,4
illfitting,15925,16,4,7,0,0,7,4
illfitting,15926,17,3,3,0,0,3,3
illfitting,15927,16,7,10,0,0,10,7
illfitting,15928,16,3,4,0,0,4,3
illfitting,15929,16,3,5,0,0,5,3
illfitting,15930,16,4,4,0,0,4,4
illfitting,15931,16,3,4,0,0,4,3
illfitting,15932,16,4,4,0,0,4,4
illfitting,15933,16,4,4,0,0,4,4
illfitting,15934,16,4,5,0,0,5,4
illfitting,15935,16,5,4,0,0,4,5
illfitting,15936,16,4,4,0,0,4,4
illfitting,15937,18,4,6,0,0,6,4
illfitting,15938,16,4,13,0,0,13,4
illfitting,15939,18,6,5,0,0,5,6
illfitting,15940,20,4,4,0,0,4,4
illfitting,15941,23,4,5,0,0,5,4
illfitting,15942,17,4,4,0,0,4,4
illfitting,15943,16,4,4,0,0,4,4
illfitting,15944,16,4,4,0,0,4,4
illfitting,15945,16,3,5,0,0,5,3
illfitting,15946,16,4,5,0,0,5,4
illfitting,15947,16,4,4,0,0,4,4
illfitting,15948,16,3,4,0,0,4,3
illfitting,15949,16,5,4,0,0,4,5
illfitting,15950,17,4,6,0,0,6,4
illfitting,15951,17,5,6,0,0,6,5
illfitting,15952,19,7,5,0,0,5,7
illfitting,15953,18,6,5,0,0,5,6
illfitting,15954,16,5,4,0,0,4,5
illfitting,15955,16,4,5,0,0,5,4
illfitting,15956,16,4,4,0,0,4,4
illfitting,15957,18,7,8,0,0,8,7
illfitting,15958,23,6,3,0,0,3,6
illfitting,15959,16,5,2,0,0,2,5
illfitting,15960,18,7,4,0,0,4,7
illfitting,15961,16,4,4,0,0,4,4
regular,15962,383,42,346,34,3921,4267,76
regular,15963,40,0,379,0,0,379,0
regular,15964,853,22,20,0,0,20,22
regular,15965,48,4,0,0,0,0,4
regular,15966,48,0,0,0,0,0,0
regular,15967,2696,141,0,351,0,0,492
regular,15968,3,4,3,0,0,3,4
regular,15969,212,8,2,0,0,2,8
regular,15970,5,0,0,0,0,0,0
regular,15971,6,2,0,0,0,0,2
regular,15972,488,1,0,0,0,0,1
regular,15973,20,1,1,0,0,1,1
regular,15974,10,0,5,0,0,5,0
regular,15975,2,1,0,0,0,0,1
regular,15976,5,1,0,0,0,0,1
regular,15977,1,2,0,0,0,0,2
regular,15978,3,1,0,0,0,0,1
regular,15979,5,4,0,0,0,0,4
regular,15980,3,4,0,0,0,0,4
regular,15981,4,7,0,0,0,0,7
regular,15982,18,3,3,0,0,3,3
regular,15983,2,1,0,0,0,0,1
regular,15984,1,12,0,0,0,0,12
regular,15985,6811,705,1,587,0,1,1292
regular,15986,17,20,3,0,0,3,20
regular,15987,1,1,0,0,0,0,1
regular,15988,1,1,0,0,0,0,1
regular,15989,3,2,0,0,0,0,2
regular,15990,3,3,0,0,0,0,3
regular,15991,3,2,0,0,0,0,2
regular,15992,3,5,0,0,0,0,5
regular,15993,3,0,0,0,0,0,0
regular,15994,18,2,0,0,0,0,2
regular,15995,608,15,28,0,0,28,15
regular,15996,1,4,0,0,0,0,4
regular,15997,25,1,5,0,0,5,1
regular,15998,9,3,10,0,0,10,3
regular,15999,406,8,3,0,0,3,8
regular,16000,8,3,1,0,0,1,3
regular,16001,10,2,1,0,0,1,2
regular,16002,8,0,1,0,0,1,0
regular,16003,99084,17,0,0,0,0,17
regular,16004,1,4,0,0,0,0,4
regular,16005,34,0,1,0,0,1,0
regular,16006,4,7,0,0,0,0,7
regular,16007,16613,16,59,0,0,59,16
regular,16008,2,0,1,0,0,1,0
regular,16009,1,2,0,0,0,0,2
regular,16010,15,15,0,0,0,0,15
regular,16011,1,3,0,0,0,0,3
regular,16012,1,3,0,0,0,0,3
regular,16013,3,5,2,0,0,2,5
regular,16014,5,9,0,0,0,0,9
regular,16015,2368,19,150,0,1461,1611,19
regular,16016,6,4,9,0,0,9,4
regular,16017,20,6,9,0,0,9,6
regular,16018,1,3,0,0,0,0,3
regular,16019,86,21,89,0,0,89,21
regular,16020,36,9,1,0,0,1,9
regular,16021,83,33,10,0,0,10,33
regular,16022,144,5,2,0,0,2,5
regular,16023,20,4,1,0,0,1,4
regular,16024,642,12,2,0,0,2,12
regular,16025,2,0,0,0,0,0,0
regular,16026,132086,22,622,0,0,622,22
regular,16027,88181,20,86,0,0,86,20
regular,16028,420,34,5,0,0,5,34
regular,16029,18117,23,395,0,0,395,23
regular,16030,131,13,86,0,0,86,13
regular,16031,293,17,351,0,0,351,17
regular,16032,218,3,338,0,0,338,3
regular,16033,15045,18,205,0,1,206,18
regular,16034,14,5,1,0,0,1,5
regular,16035,222817,8,4,0,0,4,8
regular,16036,265421,14,7,0,0,7,14
regular,16037,2900,19,3,0,0,3,19
regular,16038,197,9,21,0,1,22,9
regular,16039,3,10,3,0,0,3,10
regular,16040,477182,22,17,0,0,17,22
regular,16041,16,9,1,0,0,1,9
regular,16042,2459,9,258,0,4,262,9
regular,16043,180,8,2,0,0,2,8
regular,16044,6,3,0,0,0,0,3
regular,16045,6,2,0,0,0,0,2
regular,16046,545,14,6,0,0,6,14
regular,16047,9352,25,235,0,1,236,25
regular,16048,1,0,0,0,0,0,0
regular,16049,43224,20,238,0,2,240,20
regular,16050,253,59,54,0,0,54,59
regular,16051,18,30,24,0,0,24,30
regular,16052,90,8,6,0,0,6,8
regular,16053,183,20,14,0,0,14,20
regular,16054,6,9,5,0,0,5,9
regular,16055,12,3,2,0,0,2,3
regular,16056,30,54,79,0,0,79,54
regular,16057,6,3,2,0,0,2,3
regular,16058,100,43,34,0,0,34,43
regular,16059,16,8,4,0,0,4,8
regular,16060,39,17,14,0,0,14,17
regular,16061,32,17,13,0,0,13,17
regular,16062,3,5,4,0,0,4,5
regular,16063,3,2,2,0,0,2,2
regular,16064,3,3,3,0,0,3,3
regular,16065,3,3,4,0,0,4,3
regular,16066,1,1,0,0,0,0,1
regular,16067,8,10,3,0,0,3,10
regular,16068,28,5,9,0,0,9,5
regular,16069,2,6,0,0,0,0,6
regular,16070,2,5,0,0,0,0,5
regular,16071,1,6,0,0,0,0,6
regular,16072,61449,109,18,14,0,18,123
regular,16073,1,5,0,0,0,0,5
regular,16074,3,1,0,0,0,0,1
regular,16075,3,0,0,0,0,0,0
