service_type,service_id,num_endpoints
illfitting,08156,1
illfitting,01392,1
illfitting,10238,1
illfitting,05949,1
illfitting,11694,1
illfitting,11033,1
illfitting,13111,1
illfitting,16094,1
illfitting,06188,1
illfitting,18549,4
regular,12070,10
illfitting,13354,1
regular,03658,7
regular,00747,4
illfitting,16552,1
illfitting,06781,1
illfitting,09180,1
illfitting,04259,1
illfitting,03880,1
regular,05749,1
illfitting,08424,1
illfitting,05988,1
regular,03714,1
illfitting,07981,1
illfitting,12992,1
illfitting,15415,1
illfitting,01633,2
illfitting,11763,1
illfitting,17363,2
illfitting,05960,1
illfitting,12514,6
illfitting,15551,1
illfitting,09892,1
illfitting,05296,1
illfitting,13147,1
regular,03504,16
regular,00721,3
illfitting,09942,2
illfitting,05814,1
illfitting,11036,1
illfitting,15786,1
illfitting,05186,1
illfitting,09403,1
illfitting,16629,1
illfitting,13926,2
illfitting,05898,3
illfitting,11332,1
regular,14441,1
illfitting,15182,1
regular,18396,1
illfitting,05354,3
regular,07272,1
illfitting,17354,3
illfitting,11597,1
regular,11515,3
illfitting,01140,1
illfitting,03915,1
illfitting,10054,1
illfitting,13486,1
illfitting,02616,1
illfitting,04623,1
illfitting,13231,1
regular,05719,1
regular,04549,16
illfitting,06227,1
illfitting,01727,2
illfitting,11414,2
regular,00107,1
illfitting,06118,1
regular,11446,1
regular,03556,5
illfitting,06006,1
regular,12037,4
illfitting,14209,1
illfitting,15557,1
illfitting,09522,1
illfitting,13167,1
illfitting,15721,1
regular,05630,3
illfitting,17512,1
regular,00278,1
illfitting,15892,1
regular,16855,7
illfitting,09248,1
regular,05539,4
illfitting,00606,1
regular,06536,19
regular,03677,3
illfitting,16644,2
illfitting,00529,1
regular,09670,2
illfitting,17310,1
illfitting,08894,1
illfitting,03959,1
illfitting,04055,1
illfitting,09617,1
illfitting,10183,1
illfitting,12568,1
illfitting,11415,2
illfitting,09069,1
regular,17944,4
illfitting,05114,1
illfitting,04647,1
illfitting,11169,1
illfitting,01913,1
regular,12259,1
illfitting,03946,1
illfitting,17232,1
illfitting,02289,1
illfitting,01259,1
illfitting,05523,2
illfitting,06094,1
illfitting,05155,1
illfitting,01741,2
illfitting,08859,1
illfitting,16555,5
illfitting,04998,1
illfitting,04042,1
regular,14672,1
regular,17043,3
regular,04564,4
illfitting,09365,1
illfitting,15500,1
illfitting,10194,1
regular,12081,1
illfitting,07443,1
illfitting,01618,2
regular,16872,1
illfitting,09912,2
illfitting,03851,1
illfitting,15360,1
regular,03127,3
illfitting,04195,1
regular,09771,3
illfitting,09444,1
illfitting,18475,2
regular,10130,2
illfitting,15019,1
illfitting,14178,1
illfitting,15331,1
illfitting,16661,2
illfitting,07632,1
illfitting,11048,1
regular,07381,5
illfitting,13992,1
regular,10721,1
illfitting,08468,1
illfitting,15234,1
illfitting,01160,1
illfitting,01389,1
illfitting,06051,1
regular,00862,1
illfitting,14944,1
illfitting,10032,1
illfitting,15195,1
illfitting,13436,1
illfitting,01294,1
regular,03704,4
regular,18416,8
illfitting,01630,3
regular,03225,4
regular,07828,1
illfitting,17229,1
illfitting,02733,1
illfitting,05377,2
illfitting,15380,1
illfitting,01601,1
illfitting,06917,1
illfitting,03961,1
regular,10354,2
regular,03666,3
illfitting,11322,1
regular,00746,5
regular,12143,3
illfitting,10364,1
illfitting,08257,1
illfitting,15055,1
illfitting,13516,1
illfitting,08767,2
illfitting,06221,1
regular,12109,24
illfitting,05214,1
regular,10494,1
regular,17060,1
illfitting,13223,1
regular,12295,4
regular,12483,7
illfitting,16341,3
illfitting,10311,1
illfitting,08969,1
regular,17857,3
regular,05598,5
illfitting,08453,1
illfitting,00481,2
regular,14859,4
illfitting,04885,1
illfitting,09598,1
illfitting,14002,1
illfitting,02684,1
illfitting,15169,1
illfitting,09264,1
illfitting,12416,1
illfitting,03821,1
illfitting,09401,1
illfitting,16500,1
regular,06281,4
illfitting,09004,1
regular,12196,1
regular,10586,3
illfitting,00490,2
regular,16991,8
illfitting,14293,1
illfitting,11283,1
illfitting,08319,1
illfitting,03615,1
illfitting,01132,1
illfitting,10248,1
illfitting,10193,1
illfitting,08549,1
illfitting,13937,1
illfitting,05891,2
illfitting,06067,1
regular,16900,8
illfitting,14137,1
illfitting,05551,2
illfitting,15644,1
illfitting,11718,2
illfitting,09010,1
illfitting,10170,1
illfitting,12995,1
regular,07073,68
regular,03093,11
regular,12378,2
illfitting,17328,3
regular,10394,5
regular,07663,5
regular,07071,4
illfitting,02883,1
regular,12277,3
illfitting,15244,1
regular,10697,1
illfitting,04229,1
regular,05597,1
illfitting,05277,1
illfitting,09037,1
illfitting,11701,1
regular,10609,2
regular,03756,1
illfitting,01427,1
illfitting,03039,1
regular,13558,1
illfitting,18453,3
regular,17539,6
illfitting,08553,3
illfitting,13303,1
regular,14777,3
illfitting,14311,1
illfitting,14135,1
illfitting,03970,1
illfitting,06859,1
illfitting,04271,1
illfitting,01950,1
illfitting,09113,1
illfitting,15811,1
illfitting,13440,1
illfitting,08122,1
regular,08047,5
regular,07120,6
regular,14480,12
regular,12583,3
illfitting,16346,4
illfitting,05908,1
illfitting,05454,4
illfitting,14395,2
regular,00894,3
illfitting,01535,1
regular,14763,2
illfitting,06101,1
illfitting,17359,2
regular,06483,5
regular,04179,3
illfitting,09524,1
illfitting,01135,1
illfitting,06186,1
illfitting,11417,1
illfitting,02775,1
regular,13560,54
regular,12121,3
illfitting,18559,3
illfitting,04922,1
illfitting,07590,1
illfitting,09595,1
illfitting,11915,1
illfitting,02823,1
illfitting,17493,1
illfitting,11291,1
illfitting,08845,1
illfitting,09293,1
illfitting,08160,1
illfitting,02952,1
illfitting,05064,1
illfitting,01232,1
illfitting,11607,1
illfitting,13759,1
regular,12131,2
illfitting,02249,2
illfitting,10330,1
illfitting,15808,1
regular,07123,1
regular,18242,2
illfitting,01662,2
illfitting,11059,1
illfitting,04652,1
illfitting,08359,1
illfitting,16352,3
regular,00294,1
illfitting,05909,1
regular,09823,4
regular,05736,4
regular,18143,1
illfitting,17357,5
regular,14769,2
illfitting,04646,1
regular,17675,4
illfitting,01982,1
illfitting,11865,1
illfitting,08445,1
regular,06255,1
illfitting,09427,1
regular,12880,1
illfitting,04667,1
illfitting,02704,1
illfitting,11815,1
illfitting,05139,1
illfitting,11031,1
illfitting,01585,1
regular,17059,3
illfitting,01663,2
regular,12093,1
illfitting,13908,2
illfitting,01817,2
illfitting,15633,1
regular,03110,1
illfitting,11571,1
illfitting,08427,1
illfitting,02068,1
illfitting,08159,1
regular,17873,2
illfitting,04232,1
illfitting,10366,1
regular,09691,2
illfitting,03982,1
illfitting,08504,1
regular,17574,1
regular,03340,1
illfitting,02368,1
illfitting,15727,1
regular,12254,1
illfitting,11703,1
illfitting,09460,1
regular,10477,1
illfitting,15795,2
regular,07252,1
illfitting,07442,1
illfitting,09067,1
regular,04144,1
illfitting,04017,1
illfitting,06974,1
illfitting,01775,2
illfitting,11924,1
illfitting,05834,1
regular,01004,2
regular,06544,4
illfitting,09500,1
regular,06471,1
illfitting,15683,1
illfitting,08913,1
illfitting,15823,1
regular,00918,1
regular,10590,1
illfitting,02827,1
illfitting,16161,1
illfitting,13665,1
regular,14501,2
illfitting,05093,1
illfitting,15854,1
illfitting,15049,1
illfitting,03624,1
regular,05574,1
regular,11965,2
regular,04085,1
illfitting,03827,1
illfitting,09093,1
illfitting,08832,1
illfitting,11074,1
illfitting,14945,1
illfitting,04716,1
illfitting,09252,1
illfitting,15372,1
regular,12601,7
regular,03736,3
illfitting,08793,1
illfitting,07543,1
regular,00171,4
illfitting,02292,1
illfitting,10047,1
illfitting,09560,1
illfitting,10219,1
illfitting,11529,1
illfitting,06990,1
illfitting,16087,1
illfitting,00639,1
illfitting,15166,1
illfitting,14350,3
regular,14858,7
illfitting,16276,1
regular,10442,1
illfitting,01587,1
illfitting,08181,1
illfitting,17290,1
illfitting,09207,1
illfitting,11651,1
illfitting,03843,1
illfitting,11704,1
illfitting,09496,1
illfitting,07428,1
regular,02396,4
regular,11518,4
regular,05593,7
illfitting,13176,1
illfitting,08401,1
illfitting,05489,2
regular,01027,1
illfitting,05511,3
illfitting,05121,1
illfitting,15377,1
regular,06552,3
illfitting,15924,1
illfitting,11707,1
illfitting,05781,1
illfitting,06141,1
regular,12621,4
illfitting,08451,1
regular,12812,4
illfitting,08373,1
illfitting,11810,1
illfitting,02633,1
illfitting,17284,1
regular,16041,2
illfitting,16595,1
illfitting,00441,1
regular,03477,1
illfitting,07460,1
regular,17047,1
illfitting,11049,1
illfitting,09477,1
illfitting,07980,1
illfitting,11282,2
regular,14587,8
illfitting,09351,1
illfitting,15411,1
illfitting,11935,3
illfitting,00402,2
regular,00991,3
illfitting,11712,1
illfitting,15692,1
regular,10510,3
regular,06698,1
regular,05628,2
illfitting,04631,1
illfitting,15121,1
illfitting,01666,2
illfitting,07475,1
illfitting,02620,1
illfitting,11284,1
regular,12272,1
illfitting,03625,1
illfitting,13362,1
regular,03181,4
illfitting,15529,1
illfitting,06175,1
regular,06555,6
regular,17839,4
regular,17739,2
regular,10537,3
illfitting,13925,3
illfitting,06856,1
illfitting,13318,1
illfitting,08256,1
illfitting,06062,1
illfitting,05482,3
illfitting,05244,1
regular,12133,1
illfitting,12976,1
illfitting,11272,1
illfitting,05013,1
regular,03338,7
regular,12017,7
illfitting,14399,4
illfitting,13492,1
illfitting,09484,1
illfitting,03967,2
illfitting,15046,1
illfitting,15787,2
regular,06424,4
illfitting,12926,1
illfitting,02831,1
illfitting,17164,1
illfitting,08224,1
illfitting,01310,1
illfitting,05003,1
illfitting,01855,1
illfitting,15206,1
regular,12850,2
regular,05739,3
regular,07133,6
regular,04176,6
illfitting,05823,1
regular,13533,10
illfitting,13116,1
illfitting,01629,3
regular,17824,5
regular,09713,2
regular,00725,6
illfitting,14285,1
regular,14837,3
regular,12200,1
illfitting,11609,1
illfitting,18544,1
illfitting,15230,1
regular,07699,1
illfitting,01605,1
regular,03257,1
illfitting,12897,1
illfitting,11292,1
regular,16826,6
illfitting,15157,1
illfitting,04961,1
regular,07033,4
regular,03771,4
illfitting,08352,1
illfitting,18494,4
regular,17613,2
regular,14659,1
illfitting,01151,1
illfitting,05779,1
regular,14402,3
illfitting,11128,1
illfitting,08696,1
illfitting,09966,2
regular,00823,1
illfitting,05162,1
illfitting,08737,3
illfitting,04795,1
illfitting,06151,1
regular,04593,4
regular,03790,3
regular,12345,4
regular,16893,4
illfitting,02882,1
illfitting,04638,1
illfitting,11941,3
illfitting,01098,1
illfitting,16096,1
illfitting,01915,1
illfitting,16164,1
regular,08932,1
illfitting,09127,1
regular,12353,9
illfitting,05559,2
regular,12410,2
regular,17856,5
illfitting,13097,1
illfitting,15797,1
regular,18348,3
illfitting,08350,1
illfitting,08770,1
illfitting,03890,1
illfitting,05026,1
illfitting,00631,1
illfitting,18568,2
illfitting,08152,1
illfitting,17143,2
regular,14574,1
regular,00726,7
illfitting,13336,1
illfitting,16277,1
illfitting,15886,1
illfitting,02317,1
illfitting,14047,1
illfitting,15110,1
regular,16911,16
illfitting,10301,1
illfitting,05253,1
illfitting,13371,1
regular,00019,1
illfitting,11896,1
illfitting,01964,1
regular,10498,1
illfitting,11679,1
illfitting,11293,1
illfitting,07572,1
illfitting,11051,1
illfitting,00566,1
illfitting,15091,1
illfitting,17430,2
illfitting,01331,1
illfitting,14989,1
illfitting,10312,1
illfitting,01083,1
regular,16788,2
regular,10518,9
illfitting,01606,2
illfitting,18532,3
regular,07674,2
illfitting,14187,1
illfitting,04763,1
illfitting,18493,4
illfitting,08408,1
illfitting,08339,1
illfitting,14282,1
illfitting,13086,1
illfitting,06849,1
regular,00819,2
regular,12124,15
illfitting,15600,1
illfitting,14159,1
illfitting,05188,1
regular,14843,2
illfitting,13057,1
illfitting,02955,1
illfitting,15436,1
illfitting,07417,1
regular,17020,5
regular,03526,2
illfitting,12989,1
regular,01012,3
illfitting,01226,1
illfitting,01960,1
illfitting,06997,1
illfitting,01925,1
illfitting,15276,1
illfitting,16235,1
illfitting,05862,1
illfitting,03978,1
regular,06462,5
illfitting,14007,1
regular,07024,2
illfitting,07504,1
regular,10541,2
illfitting,05464,4
illfitting,01164,1
illfitting,16278,1
illfitting,06205,1
illfitting,09443,1
illfitting,09273,1
regular,07042,2
illfitting,15284,1
illfitting,07628,1
illfitting,01297,1
regular,06482,8
illfitting,15311,1
illfitting,04632,1
regular,07012,2
illfitting,15536,1
illfitting,11823,1
regular,05534,11
illfitting,11089,1
regular,06621,3
regular,09680,1
regular,00733,1
illfitting,01682,3
illfitting,18476,1
illfitting,01320,1
regular,08939,1
regular,03463,1
illfitting,11627,1
illfitting,11070,1
illfitting,14255,1
illfitting,07492,1
illfitting,11050,1
illfitting,02862,1
illfitting,05813,1
regular,15999,6
regular,07693,3
illfitting,01580,1
regular,12586,2
regular,07069,4
illfitting,05216,1
regular,04493,5
illfitting,09432,1
illfitting,05505,3
illfitting,07406,1
illfitting,07389,1
regular,04063,1
regular,07250,1
illfitting,05112,1
illfitting,15241,1
regular,06358,4
illfitting,16281,1
illfitting,08801,1
illfitting,15499,1
illfitting,08525,4
regular,07194,1
illfitting,07642,1
illfitting,13936,1
illfitting,03979,1
illfitting,04742,1
illfitting,07584,1
illfitting,08105,1
illfitting,09556,1
regular,14773,8
illfitting,08905,1
illfitting,02669,1
illfitting,15385,1
illfitting,14234,1
illfitting,10189,1
regular,04408,2
illfitting,09202,1
illfitting,02835,1
illfitting,18467,2
illfitting,15943,1
regular,18193,17
illfitting,18496,4
regular,06611,5
illfitting,09078,1
illfitting,15518,1
regular,12268,5
illfitting,11424,1
illfitting,16123,1
regular,07051,2
illfitting,16280,1
illfitting,13471,1
illfitting,16387,3
illfitting,14320,4
regular,05738,1
illfitting,02010,1
illfitting,08436,1
illfitting,08313,1
illfitting,08119,1
illfitting,04782,1
regular,07305,4
illfitting,11872,1
illfitting,11830,1
illfitting,05438,2
illfitting,11312,1
regular,18136,1
illfitting,05758,1
illfitting,18563,4
illfitting,17253,1
illfitting,05171,1
illfitting,02039,1
regular,18043,25
illfitting,15903,1
illfitting,02888,1
illfitting,01995,1
illfitting,15036,1
regular,09678,7
illfitting,08151,1
regular,12329,2
regular,14749,3
regular,17922,2
regular,14626,4
regular,17748,2
regular,14432,1
regular,06683,3
regular,10875,2
illfitting,16399,2
regular,10456,1
regular,07202,1
illfitting,08279,1
illfitting,09005,1
illfitting,13112,1
illfitting,08337,1
illfitting,15185,1
regular,07141,13
regular,00712,2
illfitting,15908,1
illfitting,18504,4
regular,10445,4
illfitting,15396,1
illfitting,01589,1
regular,04121,1
regular,12796,1
regular,13631,28
regular,08055,4
regular,04577,3
regular,09666,2
illfitting,02953,1
regular,12474,7
illfitting,11202,1
illfitting,04835,1
illfitting,00601,1
regular,17916,7
illfitting,11063,1
illfitting,08174,1
regular,12493,1
regular,06575,1
illfitting,15115,1
illfitting,05946,1
illfitting,04815,1
illfitting,12911,1
regular,14629,1
illfitting,10241,2
regular,14913,1
illfitting,13333,1
illfitting,01791,2
illfitting,02079,1
regular,08062,2
illfitting,15553,1
illfitting,15039,1
regular,10450,6
illfitting,01225,1
regular,18067,12
regular,10513,1
regular,03579,6
illfitting,10279,1
illfitting,14017,1
illfitting,04759,1
illfitting,11219,1
illfitting,09945,1
illfitting,05136,1
illfitting,10043,3
illfitting,02018,1
illfitting,05806,1
illfitting,02351,1
illfitting,06223,1
illfitting,11141,1
illfitting,05292,2
illfitting,11913,1
illfitting,02741,1
regular,07722,8
illfitting,06914,1
illfitting,04643,1
illfitting,13204,1
regular,13579,1
regular,00942,2
illfitting,17080,2
regular,05752,1
illfitting,15341,1
illfitting,09467,1
illfitting,02636,1
illfitting,14154,1
illfitting,06858,2
illfitting,17144,2
illfitting,14308,1
regular,04178,2
regular,06571,5
illfitting,15913,1
regular,14577,5
illfitting,06948,1
illfitting,04728,1
regular,07848,1
regular,11977,1
regular,02473,1
illfitting,13638,1
illfitting,14034,1
illfitting,12899,1
illfitting,05173,1
regular,03079,1
regular,17521,1
illfitting,04844,1
regular,10826,2
illfitting,14009,1
regular,12664,12
illfitting,15073,1
illfitting,09051,2
illfitting,08548,2
illfitting,12539,1
illfitting,11156,1
regular,02580,1
illfitting,13422,1
illfitting,11329,1
regular,05667,1
illfitting,08338,1
illfitting,16689,4
regular,17529,2
regular,12126,3
illfitting,06237,1
illfitting,17413,3
illfitting,17362,3
illfitting,16437,1
illfitting,09832,1
illfitting,11846,1
illfitting,15474,1
regular,10411,1
regular,18196,2
illfitting,18437,1
illfitting,13949,1
regular,00968,7
illfitting,13526,1
regular,11487,46
regular,10379,7
regular,00735,12
illfitting,14105,1
regular,03074,2
illfitting,07527,1
illfitting,08360,1
illfitting,13906,5
illfitting,11814,1
illfitting,01870,1
regular,13615,1
regular,14500,9
illfitting,15758,2
regular,00939,12
illfitting,15064,1
illfitting,15426,1
regular,09720,6
illfitting,02370,1
illfitting,02899,1
regular,01040,2
illfitting,16615,1
illfitting,03606,1
illfitting,04896,1
regular,12226,2
regular,17728,3
illfitting,16577,1
illfitting,01447,1
illfitting,01282,1
illfitting,06112,1
illfitting,06222,1
illfitting,08534,2
regular,06628,17
regular,14568,5
illfitting,03042,1
illfitting,13928,3
regular,17041,2
regular,15974,5
illfitting,04936,1
illfitting,01278,1
illfitting,09539,2
illfitting,01400,1
illfitting,05469,2
regular,13583,1
illfitting,13005,1
illfitting,09103,1
illfitting,09079,1
illfitting,08820,1
regular,18249,2
regular,04472,11
regular,00877,7
illfitting,12521,2
regular,07385,3
regular,16909,2
illfitting,15865,1
illfitting,01288,1
illfitting,05570,1
regular,12455,3
illfitting,16191,1
illfitting,10272,1
regular,10909,1
illfitting,08981,1
illfitting,04940,1
illfitting,04678,1
illfitting,09339,1
regular,13545,25
illfitting,16404,3
illfitting,11616,1
regular,04382,8
illfitting,05376,2
illfitting,03948,1
illfitting,13082,1
regular,04537,1
illfitting,03811,1
regular,10897,1
regular,07913,1
illfitting,11564,1
regular,12847,2
illfitting,13935,1
illfitting,05797,1
illfitting,06218,1
illfitting,01080,1
regular,10781,13
illfitting,02876,1
regular,17918,3
regular,14559,3
illfitting,14139,1
illfitting,14171,1
illfitting,09189,1
illfitting,01974,1
illfitting,13504,1
illfitting,03009,1
illfitting,00537,3
illfitting,18511,3
regular,10385,2
illfitting,13328,1
illfitting,09876,2
illfitting,16494,1
illfitting,08387,1
illfitting,13189,1
regular,00130,80
illfitting,01672,2
illfitting,16233,1
regular,04409,3
regular,00965,1
illfitting,09461,1
illfitting,15222,1
